Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Frequency_Score,Promo_Dependent,Satisfaction_Flag,Tenure_Band,Spend_Tier,Customer_Value_Score,Value_Tier,Promo_Value_Segment,Age_Group,Premium_Shipping_Flag,High_Value_Flag,Retention_Risk_Score,Loyalty_Score_A,Loyalty_Label_A,Loyalty_Score_B,Loyalty_Label_B
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,1,Next Day Air,1,1,22,Venmo,Fortnightly,26,1,High,Growing,High,0.54,Gold,High_Value_Promo_Dependent,45-54,1,1,1,0.3675,Developing,0.6756,Loyal
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,1,2-Day Shipping,1,1,1,PayPal,Monthly,12,1,High,New,Low,0.0963,Bronze,Low_Value_Promo_Dependent,55-64,1,0,1,0.0863,Transactional,0.5285,Loyal
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,1,Next Day Air,1,1,4,Bank Transfer,Annually,1,1,Medium,New,High,0.2145,Bronze,Low_Value_Promo_Dependent,65+,1,0,2,0.0245,Transactional,0.6415,Loyal
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,1,Standard,1,1,31,Credit Card,Monthly,12,1,Medium,Established,Low,0.3687,Silver,Low_Value_Promo_Dependent,55-64,0,0,2,0.3312,Transactional,0.4649,Developing
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,1,Next Day Air,1,1,46,PayPal,Fortnightly,26,1,Medium,Veteran,Medium,0.6809,Platinum,High_Value_Promo_Dependent,25-34,1,1,2,0.5634,Loyal,0.4809,Developing
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,1,Next Day Air,1,1,32,Bank Transfer,Fortnightly,26,1,Medium,Established,High,0.5966,Gold,High_Value_Promo_Dependent,65+,1,1,2,0.4491,Developing,0.5604,Loyal
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,1,Next Day Air,1,1,43,Bank Transfer,Fortnightly,26,1,Low,Veteran,High,0.7014,Platinum,High_Value_Promo_Dependent,55-64,1,1,3,0.5389,Loyal,0.4671,Developing
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,1,Standard,1,1,26,Venmo,Fortnightly,26,1,High,Established,Low,0.4152,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.4002,Developing,0.4788,Developing
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,1,Free Shipping,1,1,9,Credit Card,Annually,1,1,High,New,High,0.2028,Bronze,Low_Value_Promo_Dependent,25-34,0,0,1,0.0653,Transactional,0.7719,Loyal
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,1,Free Shipping,1,1,28,PayPal,Fortnightly,26,1,High,Established,Medium,0.529,Gold,High_Value_Promo_Dependent,35-44,0,1,1,0.4165,Developing,0.6426,Loyal
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,1,Next Day Air,1,1,20,PayPal,Quarterly,4,1,Medium,Growing,Medium,0.2636,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.1786,Transactional,0.4403,Developing
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,1,Store Pickup,1,1,9,Cash,Weekly,52,1,Medium,New,High,0.6528,Platinum,High_Value_Promo_Dependent,65+,0,1,2,0.4653,Developing,0.6524,Loyal
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,1,Standard,1,1,48,Debit Card,Quarterly,4,1,Medium,Veteran,High,0.5922,Gold,High_Value_Promo_Dependent,45-54,0,1,2,0.4072,Developing,0.6632,Loyal
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,1,Free Shipping,1,1,12,Venmo,Annually,1,1,Medium,Growing,High,0.2548,Silver,Low_Value_Promo_Dependent,55-64,0,0,2,0.0898,Transactional,0.5822,Loyal
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,1,Express,1,1,29,Cash,Fortnightly,26,1,High,Established,Low,0.4546,Gold,High_Value_Promo_Dependent,45-54,1,1,1,0.4246,Developing,0.5815,Loyal
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,1,2-Day Shipping,1,1,27,Cash,Fortnightly,26,1,High,Established,Medium,0.4708,Gold,High_Value_Promo_Dependent,45-54,1,1,1,0.4083,Developing,0.6501,Loyal
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,1,Express,1,1,44,Cash,Annually,1,1,High,Veteran,High,0.491,Gold,High_Value_Promo_Dependent,35-44,1,1,1,0.351,Developing,0.677,Loyal
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,1,Express,1,1,32,Bank Transfer,Annually,1,1,High,Established,High,0.4131,Silver,Low_Value_Promo_Dependent,55-64,1,0,1,0.2531,Transactional,0.66,Loyal
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,1,Standard,1,1,11,Cash,Fortnightly,26,1,High,Growing,Medium,0.4077,Silver,Low_Value_Promo_Dependent,18-24,0,0,1,0.2777,Transactional,0.6505,Loyal
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,1,2-Day Shipping,1,1,44,Cash,Fortnightly,26,1,High,Veteran,Low,0.5971,Gold,High_Value_Promo_Dependent,35-44,1,1,1,0.5471,Loyal,0.6345,Loyal
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,1,Free Shipping,1,1,46,Cash,Weekly,52,1,Medium,Veteran,High,0.9398,Platinum,High_Value_Promo_Dependent,55-64,0,1,2,0.7673,Loyal,0.5496,Loyal
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,1,Next Day Air,1,1,50,PayPal,Annually,1,1,Medium,Veteran,High,0.565,Gold,High_Value_Promo_Dependent,35-44,1,1,2,0.4,Developing,0.5403,Loyal
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,1,Next Day Air,1,1,45,Venmo,Quarterly,4,1,Medium,Veteran,Medium,0.4677,Gold,High_Value_Promo_Dependent,45-54,1,1,2,0.3827,Developing,0.5103,Developing
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,1,Store Pickup,1,1,48,Cash,Quarterly,4,1,Medium,Veteran,Low,0.4472,Silver,Low_Value_Promo_Dependent,35-44,0,0,2,0.4072,Developing,0.496,Developing
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,1,Next Day Air,1,1,26,Credit Card,Weekly,52,1,High,Established,High,0.7766,Platinum,High_Value_Promo_Dependent,18-24,1,1,1,0.6041,Loyal,0.7876,Loyal
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,1,Standard,1,1,21,Credit Card,Fortnightly,26,1,High,Growing,Low,0.3893,Silver,Low_Value_Promo_Dependent,18-24,0,0,1,0.3593,Developing,0.5955,Loyal
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,1,2-Day Shipping,1,1,49,PayPal,Fortnightly,26,1,High,Veteran,Medium,0.7054,Platinum,High_Value_Promo_Dependent,18-24,1,1,1,0.5879,Loyal,0.6349,Loyal
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,1,Next Day Air,1,1,13,PayPal,Fortnightly,26,1,Medium,Growing,Low,0.3415,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.294,Transactional,0.4774,Developing
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,1,Standard,1,1,46,Credit Card,Weekly,52,1,Medium,Veteran,Low,0.7898,Platinum,High_Value_Promo_Dependent,25-34,0,1,2,0.7673,Loyal,0.4741,Developing
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,1,2-Day Shipping,1,1,42,PayPal,Weekly,52,1,High,Veteran,Medium,0.8297,Platinum,High_Value_Promo_Dependent,25-34,1,1,1,0.7347,Loyal,0.6768,Loyal
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,1,Next Day Air,1,1,25,Venmo,Annually,1,1,Low,Established,Medium,0.3084,Silver,Low_Value_Promo_Dependent,45-54,1,0,3,0.1959,Transactional,0.3906,Developing
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,1,Store Pickup,1,1,25,Cash,Monthly,12,1,High,Established,High,0.4672,Gold,High_Value_Promo_Dependent,35-44,0,1,1,0.2822,Transactional,0.8172,Loyal
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,1,Express,1,1,12,PayPal,Quarterly,4,1,High,Growing,High,0.2658,Silver,Low_Value_Promo_Dependent,35-44,1,0,1,0.1133,Transactional,0.6646,Loyal
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,1,Free Shipping,1,1,4,Debit Card,Quarterly,4,1,Medium,New,High,0.213,Bronze,Low_Value_Promo_Dependent,35-44,0,0,2,0.048,Transactional,0.5682,Loyal
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,1,Free Shipping,1,1,38,PayPal,Weekly,52,1,High,Established,Low,0.7595,Platinum,High_Value_Promo_Dependent,65+,0,1,1,0.702,Loyal,0.6299,Loyal
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,1,Store Pickup,1,1,42,Bank Transfer,Weekly,52,1,High,Veteran,Low,0.7572,Platinum,High_Value_Promo_Dependent,65+,0,1,1,0.7347,Loyal,0.5441,Loyal
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,1,Store Pickup,1,1,30,Venmo,Annually,1,1,Medium,Established,High,0.4242,Silver,Low_Value_Promo_Dependent,45-54,0,0,2,0.2367,Transactional,0.6664,Loyal
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,1,2-Day Shipping,1,1,50,Credit Card,Weekly,52,1,Medium,Veteran,Low,0.82,Platinum,High_Value_Promo_Dependent,55-64,1,1,2,0.8,Loyal,0.471,Developing
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,1,Free Shipping,1,1,45,PayPal,Weekly,52,1,High,Veteran,Medium,0.8242,Platinum,High_Value_Promo_Dependent,55-64,0,1,1,0.7592,Loyal,0.6673,Loyal
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,1,Free Shipping,1,1,33,Credit Card,Fortnightly,26,1,Medium,Established,Medium,0.5523,Gold,High_Value_Promo_Dependent,35-44,0,1,2,0.4573,Developing,0.4528,Developing
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,1,Store Pickup,1,1,25,PayPal,Quarterly,4,1,Low,Established,Medium,0.2894,Silver,Low_Value_Promo_Dependent,25-34,0,0,3,0.2194,Transactional,0.3655,Transactional
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,1,Express,1,1,25,Cash,Monthly,12,1,Medium,Established,Low,0.3397,Silver,Low_Value_Promo_Dependent,18-24,1,0,2,0.2822,Transactional,0.4199,Developing
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,1,Standard,1,1,44,Debit Card,Quarterly,4,1,High,Veteran,High,0.562,Gold,High_Value_Promo_Dependent,18-24,0,1,1,0.3745,Developing,0.7644,Loyal
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,1,Standard,1,1,21,Venmo,Fortnightly,26,1,High,Growing,Low,0.3843,Silver,Low_Value_Promo_Dependent,45-54,0,0,1,0.3593,Developing,0.4912,Developing
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,1,2-Day Shipping,1,1,31,Bank Transfer,Fortnightly,26,1,Medium,Established,Medium,0.551,Gold,High_Value_Promo_Dependent,55-64,1,1,2,0.441,Developing,0.5275,Loyal
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,1,Store Pickup,1,1,47,Debit Card,Annually,1,1,Low,Veteran,High,0.5505,Gold,High_Value_Promo_Dependent,35-44,0,1,3,0.3755,Developing,0.4828,Developing
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,1,Free Shipping,1,1,14,PayPal,Monthly,12,1,Medium,Growing,High,0.3324,Silver,Low_Value_Promo_Dependent,35-44,0,0,2,0.1924,Transactional,0.523,Loyal
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,1,Standard,1,1,17,Debit Card,Quarterly,4,1,High,Growing,High,0.3441,Silver,Low_Value_Promo_Dependent,35-44,0,0,1,0.1541,Transactional,0.8235,Loyal
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,1,Next Day Air,1,1,3,Venmo,Annually,1,1,High,New,Medium,0.0838,Bronze,Low_Value_Promo_Dependent,25-34,1,0,1,0.0163,Transactional,0.6144,Loyal
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,1,Express,1,1,42,Venmo,Annually,1,1,High,Veteran,High,0.4972,Gold,High_Value_Promo_Dependent,25-34,1,1,1,0.3347,Transactional,0.7051,Loyal
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,1,Standard,1,1,22,Debit Card,Annually,1,1,Medium,Growing,Medium,0.2589,Silver,Low_Value_Promo_Dependent,65+,0,0,2,0.1714,Transactional,0.4574,Developing
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,1,Next Day Air,1,1,21,Venmo,Quarterly,4,1,Medium,Growing,High,0.3818,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.1868,Transactional,0.6478,Loyal
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,1,Free Shipping,1,1,21,Bank Transfer,Quarterly,4,1,High,Growing,High,0.3293,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.1868,Transactional,0.6801,Loyal
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,1,Standard,1,1,40,Debit Card,Annually,1,1,High,Veteran,Low,0.3334,Silver,Low_Value_Promo_Dependent,35-44,0,0,1,0.3184,Transactional,0.4788,Developing
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,1,Next Day Air,1,1,1,Bank Transfer,Fortnightly,26,1,Medium,New,Medium,0.3161,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.1961,Transactional,0.47,Developing
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,1,Standard,1,1,50,Bank Transfer,Monthly,12,1,High,Veteran,High,0.6188,Gold,High_Value_Promo_Dependent,25-34,0,1,1,0.4863,Developing,0.6396,Loyal
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,1,Store Pickup,1,1,39,Bank Transfer,Quarterly,4,1,Medium,Established,Low,0.3512,Silver,Low_Value_Promo_Dependent,55-64,0,0,2,0.3337,Transactional,0.4539,Developing
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,1,Free Shipping,1,1,34,Venmo,Monthly,12,1,High,Established,Low,0.3632,Silver,Low_Value_Promo_Dependent,25-34,0,0,1,0.3557,Developing,0.5534,Loyal
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,1,Express,1,1,29,Venmo,Fortnightly,26,1,Medium,Established,Medium,0.4971,Gold,High_Value_Promo_Dependent,65+,1,1,2,0.4246,Developing,0.4106,Developing
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,1,Store Pickup,1,1,31,PayPal,Fortnightly,26,1,Medium,Established,High,0.576,Gold,High_Value_Promo_Dependent,45-54,0,1,2,0.441,Developing,0.4888,Developing
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,1,Standard,1,1,8,Debit Card,Weekly,52,1,Medium,New,Medium,0.5746,Gold,High_Value_Promo_Dependent,45-54,0,1,2,0.4571,Developing,0.5229,Loyal
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,1,Free Shipping,1,1,5,Credit Card,Fortnightly,26,1,Low,New,Medium,0.3412,Silver,Low_Value_Promo_Dependent,55-64,0,0,3,0.2287,Transactional,0.4046,Developing
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,1,Store Pickup,1,1,7,Cash,Monthly,12,1,Low,New,Medium,0.2353,Bronze,Low_Value_Promo_Dependent,35-44,0,0,3,0.1353,Transactional,0.417,Developing
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,1,Store Pickup,1,1,30,Cash,Monthly,12,1,High,Established,Low,0.3505,Silver,Low_Value_Promo_Dependent,45-54,0,0,1,0.323,Transactional,0.4944,Developing
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,1,Express,1,1,14,Credit Card,Quarterly,4,1,High,Growing,Low,0.1472,Bronze,Low_Value_Promo_Dependent,25-34,1,0,1,0.1297,Transactional,0.4819,Developing
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,1,Express,1,1,5,Cash,Fortnightly,26,1,Medium,New,High,0.3787,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.2287,Transactional,0.5075,Developing
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,1,Standard,1,1,3,PayPal,Quarterly,4,1,Medium,New,Low,0.0649,Bronze,Low_Value_Promo_Dependent,25-34,0,0,2,0.0399,Transactional,0.3932,Developing
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,1,Store Pickup,1,1,46,Venmo,Fortnightly,26,1,Low,Veteran,Low,0.5759,Gold,High_Value_Promo_Dependent,45-54,0,1,3,0.5634,Loyal,0.2796,Transactional
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,1,Store Pickup,1,1,4,Credit Card,Weekly,52,1,Medium,New,Low,0.462,Gold,High_Value_Promo_Dependent,25-34,0,1,2,0.4245,Developing,0.4509,Developing
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,1,Next Day Air,1,1,42,Credit Card,Fortnightly,26,1,Medium,Veteran,Medium,0.6483,Gold,High_Value_Promo_Dependent,45-54,1,1,2,0.5308,Loyal,0.5929,Loyal
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,1,Standard,1,1,30,Cash,Annually,1,1,Medium,Established,Medium,0.3017,Silver,Low_Value_Promo_Dependent,25-34,0,0,2,0.2367,Transactional,0.4572,Developing
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,1,Express,1,1,37,Venmo,Annually,1,1,Medium,Established,Low,0.3314,Silver,Low_Value_Promo_Dependent,35-44,1,0,2,0.2939,Transactional,0.4369,Developing
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,1,Next Day Air,1,1,2,Bank Transfer,Annually,1,1,Low,New,High,0.1732,Bronze,Low_Value_Promo_Dependent,45-54,1,0,3,0.0082,Transactional,0.4982,Developing
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,1,Next Day Air,1,1,30,Credit Card,Quarterly,4,1,Low,Established,High,0.4128,Silver,Low_Value_Promo_Dependent,45-54,1,0,3,0.2603,Transactional,0.4686,Developing
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,1,Next Day Air,1,1,47,Bank Transfer,Monthly,12,1,Medium,Veteran,Low,0.5168,Gold,High_Value_Promo_Dependent,18-24,1,1,2,0.4618,Developing,0.4868,Developing
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,1,2-Day Shipping,1,1,21,PayPal,Quarterly,4,1,High,Growing,Low,0.2443,Bronze,Low_Value_Promo_Dependent,55-64,1,0,1,0.1868,Transactional,0.5739,Loyal
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,1,Store Pickup,1,1,9,Bank Transfer,Fortnightly,26,1,High,New,Low,0.2889,Silver,Low_Value_Promo_Dependent,55-64,0,0,1,0.2614,Transactional,0.6204,Loyal
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,1,Store Pickup,1,1,12,Debit Card,Fortnightly,26,1,Medium,Growing,High,0.4384,Silver,Low_Value_Promo_Dependent,45-54,0,0,2,0.2859,Transactional,0.5526,Loyal
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,1,Next Day Air,1,1,4,Bank Transfer,Weekly,52,1,High,New,Medium,0.527,Gold,High_Value_Promo_Dependent,25-34,1,1,1,0.4245,Developing,0.6861,Loyal
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,1,Store Pickup,1,1,10,Debit Card,Annually,1,1,Low,Growing,High,0.2635,Silver,Low_Value_Promo_Dependent,35-44,0,0,3,0.0735,Transactional,0.5295,Loyal
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,1,2-Day Shipping,1,1,26,Credit Card,Weekly,52,1,Medium,Established,Low,0.6266,Gold,High_Value_Promo_Dependent,55-64,1,1,2,0.6041,Loyal,0.4321,Developing
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,1,Express,1,1,40,Cash,Fortnightly,26,1,Medium,Veteran,Low,0.5469,Gold,High_Value_Promo_Dependent,25-34,1,1,2,0.5144,Developing,0.3606,Transactional
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,1,Store Pickup,1,1,34,Bank Transfer,Fortnightly,26,1,High,Established,Low,0.4955,Gold,High_Value_Promo_Dependent,45-54,0,1,1,0.4655,Developing,0.5675,Loyal
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,1,Standard,1,1,31,Debit Card,Annually,1,1,Low,Established,Medium,0.3349,Silver,Low_Value_Promo_Dependent,35-44,0,0,3,0.2449,Transactional,0.4185,Developing
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,1,Store Pickup,1,1,1,Bank Transfer,Fortnightly,26,1,Medium,New,High,0.3811,Silver,Low_Value_Promo_Dependent,18-24,0,0,2,0.1961,Transactional,0.5933,Loyal
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,1,Express,1,1,5,Bank Transfer,Fortnightly,26,1,Medium,New,Medium,0.3112,Silver,Low_Value_Promo_Dependent,45-54,1,0,2,0.2287,Transactional,0.4371,Developing
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,1,Next Day Air,1,1,4,Credit Card,Weekly,52,1,High,New,High,0.5795,Gold,High_Value_Promo_Dependent,35-44,1,1,1,0.4245,Developing,0.7098,Loyal
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,1,Free Shipping,1,1,48,Venmo,Quarterly,4,1,Medium,Veteran,Medium,0.5322,Gold,High_Value_Promo_Dependent,65+,0,1,2,0.4072,Developing,0.4763,Developing
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,1,Free Shipping,1,1,29,Cash,Quarterly,4,1,Medium,Established,High,0.3921,Silver,Low_Value_Promo_Dependent,55-64,0,0,2,0.2521,Transactional,0.621,Loyal
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,1,Express,1,1,12,PayPal,Fortnightly,26,1,Low,Growing,Low,0.3084,Silver,Low_Value_Promo_Dependent,45-54,1,0,3,0.2859,Transactional,0.3341,Transactional
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,1,Standard,1,1,29,Venmo,Annually,1,1,Medium,Established,High,0.4286,Silver,Low_Value_Promo_Dependent,35-44,0,0,2,0.2286,Transactional,0.57,Loyal
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,1,Express,1,1,15,Debit Card,Quarterly,4,1,Medium,Growing,High,0.3228,Silver,Low_Value_Promo_Dependent,45-54,1,0,2,0.1378,Transactional,0.5652,Loyal
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,1,Free Shipping,1,1,34,Credit Card,Monthly,12,1,High,Established,Low,0.3682,Silver,Low_Value_Promo_Dependent,45-54,0,0,1,0.3557,Developing,0.5176,Developing
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,1,Next Day Air,1,1,41,Credit Card,Fortnightly,26,1,Medium,Veteran,High,0.6926,Platinum,High_Value_Promo_Dependent,35-44,1,1,2,0.5226,Developing,0.6585,Loyal
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,1,2-Day Shipping,1,1,41,Credit Card,Monthly,12,1,Medium,Veteran,High,0.5578,Gold,High_Value_Promo_Dependent,55-64,1,1,2,0.4128,Developing,0.5293,Loyal
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,1,Standard,1,1,39,Credit Card,Fortnightly,26,1,High,Established,Medium,0.5688,Gold,High_Value_Promo_Dependent,55-64,0,1,1,0.5063,Developing,0.6501,Loyal
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,1,Express,1,1,32,Cash,Weekly,52,1,Medium,Established,High,0.7856,Platinum,High_Value_Promo_Dependent,45-54,1,1,2,0.6531,Loyal,0.5976,Loyal
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,1,Next Day Air,1,1,29,Venmo,Monthly,12,1,Medium,Established,Medium,0.4173,Silver,Low_Value_Promo_Dependent,25-34,1,0,2,0.3148,Transactional,0.4901,Developing
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,1,Free Shipping,1,1,15,Bank Transfer,Annually,1,1,High,Growing,Low,0.1193,Bronze,Low_Value_Promo_Dependent,65+,0,0,1,0.1143,Transactional,0.5082,Developing
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,1,Express,1,1,33,Venmo,Annually,1,1,Low,Established,Low,0.3062,Silver,Low_Value_Promo_Dependent,55-64,1,0,3,0.2612,Transactional,0.3343,Transactional
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,1,Next Day Air,1,1,18,Bank Transfer,Weekly,52,1,Medium,Growing,Low,0.5838,Gold,High_Value_Promo_Dependent,65+,1,1,2,0.5388,Loyal,0.4043,Developing
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,1,Store Pickup,1,1,35,Cash,Fortnightly,26,1,High,Established,High,0.6736,Platinum,High_Value_Promo_Dependent,18-24,0,1,1,0.4736,Developing,0.71,Loyal
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,1,Standard,1,1,25,PayPal,Weekly,52,1,Medium,Established,Medium,0.7059,Platinum,High_Value_Promo_Dependent,65+,0,1,2,0.5959,Loyal,0.4575,Developing
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,1,Free Shipping,1,1,6,Venmo,Fortnightly,26,1,High,New,Medium,0.3244,Silver,Low_Value_Promo_Dependent,18-24,0,0,1,0.2369,Transactional,0.5974,Loyal
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,1,Express,1,1,17,Bank Transfer,Fortnightly,26,1,Low,Growing,High,0.5042,Gold,High_Value_Promo_Dependent,55-64,1,1,3,0.3267,Transactional,0.5279,Loyal
